INFO  [2016-09-13 10:39:24,706] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:25,067] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:25,387] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:25,803] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:26,333] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:26,877] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:31,301] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:31,767] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:32,095] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:32,299] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:04:15,248] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:04:16,664] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:04:17,050] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:04:17,287] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:04:17,480] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:04:19,756] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:04:21,016] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:04:21,221] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:05:24,657] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:28:50,417] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:28:51,334] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:28:53,004] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:28:53,519] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:28:53,789] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:28:54,181] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:28:59,940] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:29:03,363] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:29:03,869] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:29:58,594] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:37:05,799] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:37:06,190] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:37:06,465] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:37:07,883] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:37:08,221] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:37:19,278] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:37:19,621] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:37:46,630] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:37:46,974] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:37:47,159] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:37:47,329] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:39:25,812] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:39:28,289] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:39:32,137] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:39:32,902] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 11:39:48,959] org.eclipse.jetty.server.AbstractConnector: Stopped application@78aea4b9{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
INFO  [2016-09-13 11:39:48,989] org.eclipse.jetty.server.AbstractConnector: Stopped admin@2a65bb85{HTTP/1.1,[http/1.1]}{0.0.0.0:8081}
INFO  [2016-09-13 11:39:48,999] org.eclipse.jetty.server.handler.ContextHandler: Stopped i.d.j.MutableServletContextHandler@3c904f1e{/,null,UNAVAILABLE}
